query	no	title	link	description	total_text
전주여행	306	 전주 여행 사	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=480796071&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 이외에도 전주 여행 스케치 여행사에서는 전세버스 관광버스 대여 및 대절이 가능해요 안전을 최우선시 하며 친절한 기사님들이 계세요 전주시는 전통문화를 체험할 수 있는 수학여행 프로그램을 추진해요 한옥마을 	 전주 여행 사  이외에도 전주 여행 스케치 여행사에서는 전세버스 관광버스 대여 및 대절이 가능해요 안전을 최우선시 하며 친절한 기사님들이 계세요 전주시는 전통문화를 체험할 수 있는 수학여행 프로그램을 추진해요 한옥마을 
전주여행	307	[내공]전라도  전주 여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=124130751&qb=7KCE7KO87Jes7ZaJ&enc=utf8	제가 친구들이랑 여름에 돈모아서 전주 에 2박3일정도 여행 을 갈려하는대요 3명이서 가는대 자금은 1인당 15 20정도 가지고 가서 맛있는 음식 찾아 다닐려고 하거든요 전라도 전주 를 기준으로 맛집 여행 코스좀 추천해주세요 	[내공]전라도  전주 여행  제가 친구들이랑 여름에 돈모아서 전주 에 2박3일정도 여행 을 갈려하는대요 3명이서 가는대 자금은 1인당 15 20정도 가지고 가서 맛있는 음식 찾아 다닐려고 하거든요 전라도 전주 를 기준으로 맛집 여행 코스좀 추천해주세요 
전주여행	308	 전주 여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90114&docId=269449330&qb=7KCE7KO87Jes7ZaJ&enc=utf8	제가 남자친구와 같이 전주 에 2박 3일로 가려고 하는데 제가 18살 남자친구가 19살이에요 아직 미성년자라서 호텔 못잡겠죠 당일치기로 여행 가면 저랑 제남자친구가 둘다 체력이 안좋아서 쉬엄쉬엄 	 전주 여행  제가 남자친구와 같이 전주 에 2박 3일로 가려고 하는데 제가 18살 남자친구가 19살이에요 아직 미성년자라서 호텔 못잡겠죠 당일치기로 여행 가면 저랑 제남자친구가 둘다 체력이 안좋아서 쉬엄쉬엄 
전주여행	309	 전주 여행 을 가려고 하는데요..	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90105&docId=74480964&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 전주여행 을 가려고 하는데요 몇가지만 대답해주세요 전주고속버스터미널에 도착하면 2시쯤 될 것 같은데 1 그 주변에 맛집은 없나요 그 근처에서 꼭 점심을 먹어야 하거든요 콩나물국밥집 제외하고 좀 알려주세요 2 그 	 전주 여행 을 가려고 하는데요..  전주여행 을 가려고 하는데요 몇가지만 대답해주세요 전주고속버스터미널에 도착하면 2시쯤 될 것 같은데 1 그 주변에 맛집은 없나요 그 근처에서 꼭 점심을 먹어야 하거든요 콩나물국밥집 제외하고 좀 알려주세요 2 그 
전주여행	310	[ 전주 ] 여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=117659144&qb=7KCE7KO87Jes7ZaJ&enc=utf8	친구랑 둘이 전주 여행 을 갈껀데요 역에 도착해서 전주 향교랑 한옥마을 덕진공원을 둘러 볼꺼에요 어떤 경로로 가면 될까요 버스로 이동할려고 하는데 몇번 타면되요 깨끗하고 가겨 저렴한 모텔 추천좀 해주세요 오래된 도시다 보니 	[ 전주 ] 여행  친구랑 둘이 전주 여행 을 갈껀데요 역에 도착해서 전주 향교랑 한옥마을 덕진공원을 둘러 볼꺼에요 어떤 경로로 가면 될까요 버스로 이동할려고 하는데 몇번 타면되요 깨끗하고 가겨 저렴한 모텔 추천좀 해주세요 오래된 도시다 보니 
전주여행	311	제주-광주- 전주  2박3일  여행  경비	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=479993178&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 광주와 전주 를 여행 하는 2박 3일 여행 경비를 계산해 드릴게요 항공요금 광주 제주 항공편은 대한항공과 아시아나항공을 이용할 수 있으며 편도 항공권은 각각 19 600원 15 769원으로 확인돼요 왕복 항공권은 44 800원 33 	제주-광주- 전주  2박3일  여행  경비  광주와 전주 를 여행 하는 2박 3일 여행 경비를 계산해 드릴게요 항공요금 광주 제주 항공편은 대한항공과 아시아나항공을 이용할 수 있으며 편도 항공권은 각각 19 600원 15 769원으로 확인돼요 왕복 항공권은 44 800원 33 
전주여행	312	 전주 와 여수중 어디가 1박 2일 여행 으로 괜찮을까요?	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=455140427&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 야경 1박 2일 여행으로 생각하고 있다보니 야경은 꼭 찍어야 한다 생각합니다 야경으로 좋은 곳이 있나 궁금합니다 여수여행 여수맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 	 전주 와 여수중 어디가 1박 2일 여행 으로 괜찮을까요?  야경 1박 2일 여행으로 생각하고 있다보니 야경은 꼭 찍어야 한다 생각합니다 야경으로 좋은 곳이 있나 궁금합니다 여수여행 여수맛집 국내여행 전주달봉이 달봉티비 전주여행 코스 전주가볼만한곳 여수여행 여수가볼만한곳 
전주여행	313	 전주 여행 을 하려고 하는데...	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=9&docId=75388157&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 친구와 함께 전주 여행 을 해서 방학숙제로 내려고 하는데 어디를 여행하는게 안전하나여 답변 부탁드립니다 일단 전주에 오시는걸 환영합니다 전주는 그다지 위험한 동네는 아니랍니다 초6학년이면 성인과 다르게 	 전주 여행 을 하려고 하는데...  친구와 함께 전주 여행 을 해서 방학숙제로 내려고 하는데 어디를 여행하는게 안전하나여 답변 부탁드립니다 일단 전주에 오시는걸 환영합니다 전주는 그다지 위험한 동네는 아니랍니다 초6학년이면 성인과 다르게 
전주여행	314	 전주 로  여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=453142986&qb=7KCE7KO87Jes7ZaJ&enc=utf8	안녕하세요 이번에 퇴사 후 전주 로 여행 을 가게 되었습니다 2박 3일이구요 금요일에 출발해서 일요일까지 숙소 예약했는데 차량은 월요일까지 렌트했습니다 혹시 모텔같은 곳에 자도 괜찮으니 그 사이에 다른 지역 놀만한 곳 있을까요 	 전주 로  여행  안녕하세요 이번에 퇴사 후 전주 로 여행 을 가게 되었습니다 2박 3일이구요 금요일에 출발해서 일요일까지 숙소 예약했는데 차량은 월요일까지 렌트했습니다 혹시 모텔같은 곳에 자도 괜찮으니 그 사이에 다른 지역 놀만한 곳 있을까요 
전주여행	315	 전주 여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=193741789&qb=7KCE7KO87Jes7ZaJ&enc=utf8	안녕하세요 전주여행 이처음이라 길을잘몰라서 엄마랑함께 전주여행 을가려고 계획중입니다 금요일포항에서5시30분차를타고출발하려고하는데요 도착하면넉넉잡아9쯤 되지안을까싶어요 아닌가 찜질방에서자고토요일날 	 전주 여행  안녕하세요 전주여행 이처음이라 길을잘몰라서 엄마랑함께 전주여행 을가려고 계획중입니다 금요일포항에서5시30분차를타고출발하려고하는데요 도착하면넉넉잡아9쯤 되지안을까싶어요 아닌가 찜질방에서자고토요일날 
전주여행	316	내공추가 100  전주 여행  숙박	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=155137277&qb=7KCE7KO87Jes7ZaJ&enc=utf8	7월 29 30 해서 전주여행 을 다녀오려고 합니다 여자친구와 급하게 정한거라 숙박이 제일 걱정되는데요 인터넷으로 게스트하우스 민박을 좀 보니 성수기라그런지 방이 없는거 같더군요 이외에 잘만한 곳이 있을까요 어느 	내공추가 100  전주 여행  숙박 7월 29 30 해서 전주여행 을 다녀오려고 합니다 여자친구와 급하게 정한거라 숙박이 제일 걱정되는데요 인터넷으로 게스트하우스 민박을 좀 보니 성수기라그런지 방이 없는거 같더군요 이외에 잘만한 곳이 있을까요 어느 
전주여행	317	 전주여행  ㅠㅠ 어떻하나요ㅠㅠ	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=280166203&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 제발 답변부탁드려요 살려주세요 안녕하세요 달봉TV 전주 달봉이의5882 오빠빨리 여행 맛집정보입니다 1 한복대여같은경우는 한옥마을 내부에 아주많구요 위메프나 쿠팡통해서 대여하시면 	 전주여행  ㅠㅠ 어떻하나요ㅠㅠ  제발 답변부탁드려요 살려주세요 안녕하세요 달봉TV 전주 달봉이의5882 오빠빨리 여행 맛집정보입니다 1 한복대여같은경우는 한옥마을 내부에 아주많구요 위메프나 쿠팡통해서 대여하시면 
전주여행	318	 전주여행 을 1박2일정도 하고 싶어요. 도보로 7-8시간... 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=74362984&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 전주여행 계획중입니다 전주여행 사이트도 보고 맛집은 다 찾아 봤는데요 걸어서 여행하려고 하니까 거리와 시간을 가늠할 수가 없습니다 한옥마을을 한바퀴도는데 얼마나 걸리나요 또 경기전이나 덕진공원같은 곳들은 가까이 	 전주여행 을 1박2일정도 하고 싶어요. 도보로 7-8시간...   전주여행 계획중입니다 전주여행 사이트도 보고 맛집은 다 찾아 봤는데요 걸어서 여행하려고 하니까 거리와 시간을 가늠할 수가 없습니다 한옥마을을 한바퀴도는데 얼마나 걸리나요 또 경기전이나 덕진공원같은 곳들은 가까이 
전주여행	319	통영.해남.남해. 전주 여행 가려하는데요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=196564119&qb=7KCE7KO87Jes7ZaJ&enc=utf8	서울에서 통영 남해 해남 전주 로 2박3일 여행 가려고하는데요 어느순으로 돌아야 최적일까요 그쪽에 갈만한 명소도 알려주세용 단순히 가시려는 곳만 들리셨다라는 의미만 부여하는 여행 이라면 네곳을 2박3일동안 충분히 가실 수 	통영.해남.남해. 전주 여행 가려하는데요 서울에서 통영 남해 해남 전주 로 2박3일 여행 가려고하는데요 어느순으로 돌아야 최적일까요 그쪽에 갈만한 명소도 알려주세용 단순히 가시려는 곳만 들리셨다라는 의미만 부여하는 여행 이라면 네곳을 2박3일동안 충분히 가실 수 
전주여행	320	 전주 로 2박3일  여행  갈까 하는데요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=74442417&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 돈 저렴하게 들고 딴지역 안나가는 전주 여행 2박 3일 풀코스로 소개좀 해주세요 헉 전주는 볼때가 없는데요 오시면 실망합니다 다 한두시간거리로 가야 볼때가 좀있습니다 대신 음식은 좋습니다 제가 전주사는데 	 전주 로 2박3일  여행  갈까 하는데요  돈 저렴하게 들고 딴지역 안나가는 전주 여행 2박 3일 풀코스로 소개좀 해주세요 헉 전주는 볼때가 없는데요 오시면 실망합니다 다 한두시간거리로 가야 볼때가 좀있습니다 대신 음식은 좋습니다 제가 전주사는데 
전주여행	321	 전주 여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=127168135&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 전주 에 가볼만한곳을 추천해주세요 유명한곳은 물론이고 숨어있는 여행 지를 원합니다 전주 시민들도 잘 모를만한 여행 지 사진첨부도 해주시면 감사할게요 국제슬로시티로 지정된 전주 한옥마을은 성균관스캔들 약속 등 수많은 	 전주 여행   전주 에 가볼만한곳을 추천해주세요 유명한곳은 물론이고 숨어있는 여행 지를 원합니다 전주 시민들도 잘 모를만한 여행 지 사진첨부도 해주시면 감사할게요 국제슬로시티로 지정된 전주 한옥마을은 성균관스캔들 약속 등 수많은 
전주여행	322	부산에서  전주여행  렌트	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=406720465&qb=7KCE7KO87Jes7ZaJ&enc=utf8	안녕하세요 부산에서 렌트해서 전주 로 여행 갈려고 하는데 기름값 대충 얼마정도 나올까요 왕복 기준으로 차종에 연비에 따라서 달라질듯 합니다 제너시스 기준 왕복 10만원정도 나왔습니다	부산에서  전주여행  렌트 안녕하세요 부산에서 렌트해서 전주 로 여행 갈려고 하는데 기름값 대충 얼마정도 나올까요 왕복 기준으로 차종에 연비에 따라서 달라질듯 합니다 제너시스 기준 왕복 10만원정도 나왔습니다
전주여행	323	7월  전주 여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=467764506&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 7월 전주 여행 은 여름 휴가철이기도 하고 여러 축제가 열리는 시기이기 때문에 사람이 많을 수 있습니다 특히 주말에는 더욱 붐볼 수 있습니다 따라서 여유롭게 즐기고 싶다면 주중이나 축제가 열리지 않는 날을 선택하는 것이 좋을 	7월  전주 여행   7월 전주 여행 은 여름 휴가철이기도 하고 여러 축제가 열리는 시기이기 때문에 사람이 많을 수 있습니다 특히 주말에는 더욱 붐볼 수 있습니다 따라서 여유롭게 즐기고 싶다면 주중이나 축제가 열리지 않는 날을 선택하는 것이 좋을 
전주여행	324	 전주 여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=255915895&qb=7KCE7KO87Jes7ZaJ&enc=utf8	2박3일로 전주여행 을 가볼려고합니다 여기는 꼭 가봐라 하는곳 있음 알려주세요 참 저희는 먹는거 좋아합니다 전주 한옥마을에서 7월 16일 현대판 과거시험이 열리는데 포스터랑 정보글 올려드릴께요 속보 	 전주 여행  2박3일로 전주여행 을 가볼려고합니다 여기는 꼭 가봐라 하는곳 있음 알려주세요 참 저희는 먹는거 좋아합니다 전주 한옥마을에서 7월 16일 현대판 과거시험이 열리는데 포스터랑 정보글 올려드릴께요 속보 
전주여행	325	 전주  담양 1박 2일  여행 을 하려고 합니다.	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=236617000&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 전주 담양 정도 다녀올 생각인데 다음날 서울행을 생각해서 담양을 먼저 둘러보고 전주에서 자고 전주 여행 후 복귀하는게 좋은지 아니면 전주먼저 다음날 담양을 다녀올지 고민입니다 전주는 먹거리는 많지만 생각보다 볼거리가 	 전주  담양 1박 2일  여행 을 하려고 합니다.  전주 담양 정도 다녀올 생각인데 다음날 서울행을 생각해서 담양을 먼저 둘러보고 전주에서 자고 전주 여행 후 복귀하는게 좋은지 아니면 전주먼저 다음날 담양을 다녀올지 고민입니다 전주는 먹거리는 많지만 생각보다 볼거리가 
전주여행	326	 전주  맛집...	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=482876802&qb=7KCE7KO87Jes7ZaJ&enc=utf8	남자친구랑 전주 여행 갈건데 찐망집 소개해주세용 안녕하세요 전주 커플여행 중 찐맛집 찾고 계신 질문자님 남자친구랑 전주 가시면 맛집 투어 빠질 수 없죠 저도 커플 여행 때 전주 다녀왔었는데 음식 하나하나가 다 맛있어서 또 	 전주  맛집... 남자친구랑 전주 여행 갈건데 찐망집 소개해주세용 안녕하세요 전주 커플여행 중 찐맛집 찾고 계신 질문자님 남자친구랑 전주 가시면 맛집 투어 빠질 수 없죠 저도 커플 여행 때 전주 다녀왔었는데 음식 하나하나가 다 맛있어서 또 
전주여행	327	 전주여행  일정 봐주세요 ^^	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=1213050203&docId=204870666&qb=7KCE7KO87Jes7ZaJ&enc=utf8	1박 2일로 전주여행 예정중입니다 전주를 잘 아시는 지식인 분들 일정 확인 부탁드립니다 첫째날 일 2 00 숙소 체크인 교동석갈비 한옥마을 경기전 전주객사 영화의거리 풍남문 전동성당 남부시장청년몰 피순대 	 전주여행  일정 봐주세요 ^^ 1박 2일로 전주여행 예정중입니다 전주를 잘 아시는 지식인 분들 일정 확인 부탁드립니다 첫째날 일 2 00 숙소 체크인 교동석갈비 한옥마을 경기전 전주객사 영화의거리 풍남문 전동성당 남부시장청년몰 피순대 
전주여행	328	11월 6일,7일에  전주  한옥마을로  여행 가는데... 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=403704413&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 질문하신 전주 여행 일정 관련 답변 드리도록 하겠습니다 1박2일 여행일정을 짜보았는데 최대한 한옥마을 부근으로 준비했습니다 아래 일정을 확인해보시고 즐거운 여행되세요 1일차 전라회관 점심 광커피로스터리 	11월 6일,7일에  전주  한옥마을로  여행 가는데...   질문하신 전주 여행 일정 관련 답변 드리도록 하겠습니다 1박2일 여행일정을 짜보았는데 최대한 한옥마을 부근으로 준비했습니다 아래 일정을 확인해보시고 즐거운 여행되세요 1일차 전라회관 점심 광커피로스터리 
전주여행	329	혼자 당일로  전주 여행  떠나는데요 ..	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=209369822&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 안녕하세요 전주여행 에 대한건 제가 늘상 애용하는 곳에 잘 나와있더군요 제가 전주여행 에 관련해서 잘 정리 되어 있는곳 알려드리겠습니다 제가 권유해드리는건 전주여행 정보는 여기가 제일이기 때문이에요 제가 지금까지 	혼자 당일로  전주 여행  떠나는데요 ..  안녕하세요 전주여행 에 대한건 제가 늘상 애용하는 곳에 잘 나와있더군요 제가 전주여행 에 관련해서 잘 정리 되어 있는곳 알려드리겠습니다 제가 권유해드리는건 전주여행 정보는 여기가 제일이기 때문이에요 제가 지금까지 
전주여행	330	부산에서  전주여행 하려고 합니다.	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=110138150&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 야경이 더 멋있는듯 덕진공원에서 5분거리에 전북대 있고 또 대학로가 있습니다 레스피아 라는 찜질방 있으니깐 거기서 하루 묵으시면 될듯 그리고 술박물관은 저도 처음 들어보네요 아무쪼록 즐거운 전주 여행 하세요 	부산에서  전주여행 하려고 합니다.  야경이 더 멋있는듯 덕진공원에서 5분거리에 전북대 있고 또 대학로가 있습니다 레스피아 라는 찜질방 있으니깐 거기서 하루 묵으시면 될듯 그리고 술박물관은 저도 처음 들어보네요 아무쪼록 즐거운 전주 여행 하세요 
전주여행	331	2024/11/20  전주 여행 에서 본 아이돌 누구일까요	https://kin.naver.com/qna/detail.naver?d1id=3&dirId=3021401&docId=480569454&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 전주 에서 열린 행사나 공연 정보 아이돌 그룹의 활동 내역 등을 검색해 봤지만 일치하는 정보를 찾지 못했어요 혹시 전주 외 다른 지역의 정보나 아이돌 그룹 관련 정보를 더 얻고 싶으시다면 제가 알고 있는 다른 방법들을 	2024/11/20  전주 여행 에서 본 아이돌 누구일까요  전주 에서 열린 행사나 공연 정보 아이돌 그룹의 활동 내역 등을 검색해 봤지만 일치하는 정보를 찾지 못했어요 혹시 전주 외 다른 지역의 정보나 아이돌 그룹 관련 정보를 더 얻고 싶으시다면 제가 알고 있는 다른 방법들을 
전주여행	332	 전주  벚꽃	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=467308812&qb=7KCE7KO87Jes7ZaJ&enc=utf8	4월 5일쯤 전주 여행 가는데 그때쯤이면 꽃이 다 졌을 까요 중간에 비온다는 얘기도 있던데 애인이랑 꽃 보고싶어서요 안녕하세요 애인과 함께하는 전주 벚꽃 여행을 계획하고 계시군요 따뜻한 봄날 사랑하는 사람과 함께하는 	 전주  벚꽃 4월 5일쯤 전주 여행 가는데 그때쯤이면 꽃이 다 졌을 까요 중간에 비온다는 얘기도 있던데 애인이랑 꽃 보고싶어서요 안녕하세요 애인과 함께하는 전주 벚꽃 여행을 계획하고 계시군요 따뜻한 봄날 사랑하는 사람과 함께하는 
전주여행	333	 전주 여행 을 가려고 하는데요 무박 2일 코스로요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=164035240&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 베테랑 칼국수 칼국수 전주 에서 가장 오래된 칼국수집으로 여행 객들과 전주 시민들의 오래된 단골 가게입니다 다음으로 전주 의 명동 이라 할 수 있는 객사라는 곳입니다 객사 Mick Jones s Pizza 피자 한국의 멋이 길들여져 있는 	 전주 여행 을 가려고 하는데요 무박 2일 코스로요  베테랑 칼국수 칼국수 전주 에서 가장 오래된 칼국수집으로 여행 객들과 전주 시민들의 오래된 단골 가게입니다 다음으로 전주 의 명동 이라 할 수 있는 객사라는 곳입니다 객사 Mick Jones s Pizza 피자 한국의 멋이 길들여져 있는 
전주여행	334	 전주  해외 수학 여행 	https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11050403&docId=461300980&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 전주 해외 수학 여행 전주 에 있는 고등학교 중에서 2021년도 이후에 해외 수학 여행 간 학교 있나요 공학이든 여고든 남고든 알려주세요 라고 말씀하셔서 답변드리려고 합니다 있음 여러 학교 있음 	 전주  해외 수학 여행   전주 해외 수학 여행 전주 에 있는 고등학교 중에서 2021년도 이후에 해외 수학 여행 간 학교 있나요 공학이든 여고든 남고든 알려주세요 라고 말씀하셔서 답변드리려고 합니다 있음 여러 학교 있음 
전주여행	335	1박2일  전주 여행 코스 조언이요	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=199701529&qb=7KCE7KO87Jes7ZaJ&enc=utf8	21일에 출발 하며 전주에 정오쯤에 도착할 예정입니다 전주 여행 은 처음이라 숙소는 코아리베라에 정했구여 꼭 가고보싶은건 전주동물원입니다 무리한일정보단 조금 여유로운 일정으로 했으면 합니다 많은분의 좋은 의견 	1박2일  전주 여행 코스 조언이요 21일에 출발 하며 전주에 정오쯤에 도착할 예정입니다 전주 여행 은 처음이라 숙소는 코아리베라에 정했구여 꼭 가고보싶은건 전주동물원입니다 무리한일정보단 조금 여유로운 일정으로 했으면 합니다 많은분의 좋은 의견 
전주여행	336	1박2일 군산- 전주 여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=190636922&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 여행 코스는 미리 알아봐두신 것 같으니 군산 전주 간 교통편을 말씀드리자면 군산과 전주 는 15 20분마다 시외버스가 계속 있습니다 심야 막차가 11시 40분엔가 있습니다 숙소는 제가 군산이 집이라 잘은 모르겠습니다만 모텔이 	1박2일 군산- 전주 여행   여행 코스는 미리 알아봐두신 것 같으니 군산 전주 간 교통편을 말씀드리자면 군산과 전주 는 15 20분마다 시외버스가 계속 있습니다 심야 막차가 11시 40분엔가 있습니다 숙소는 제가 군산이 집이라 잘은 모르겠습니다만 모텔이 
전주여행	337	 전주 여행 코스	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=271714731&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 누나가 전주 살다와서 물어보니 한옥마을 전북대 빼곤 볼거없다고 하더군요 잘좀 부탁드리겠습니다 전주 는 가시는 길을 꼼꼼하게 공부하고 가시면 정말 좋은 여행 이 될 것 같습니다 알차고 재미있는 여행 이 되시기를 바랍니다 	 전주 여행 코스  누나가 전주 살다와서 물어보니 한옥마을 전북대 빼곤 볼거없다고 하더군요 잘좀 부탁드리겠습니다 전주 는 가시는 길을 꼼꼼하게 공부하고 가시면 정말 좋은 여행 이 될 것 같습니다 알차고 재미있는 여행 이 되시기를 바랍니다 
전주여행	338	회사 야유회 1박2일  전주여행 코스 추천	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=365227655&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 회사에서 1박2일로 전주 로 여행 을 가게 되었는데 산둘레길과 전주 한옥마을을 돌아보는 코스를짜고 싶은데 아시는 분 추천 부탁드립니다 시간은 대개 오후 2시에서 6시정도 걸어서쉴 거예요 또 주변의 맛집도 추천해주세요 	회사 야유회 1박2일  전주여행 코스 추천  회사에서 1박2일로 전주 로 여행 을 가게 되었는데 산둘레길과 전주 한옥마을을 돌아보는 코스를짜고 싶은데 아시는 분 추천 부탁드립니다 시간은 대개 오후 2시에서 6시정도 걸어서쉴 거예요 또 주변의 맛집도 추천해주세요 
전주여행	339	 전주  당일치기  여행  일정 부탁해요~	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=291693866&qb=7KCE7KO87Jes7ZaJ&enc=utf8	안녕하세요 겨울 전주여행 을 갑니다 처음이라 궁금한점 좀 알려주세요 토요일 서울에서 아침7시쯤 출발하면 전주10시정도 도착해서 전주에서 저녁식사 8 9시정도 하고 서울로 올라올 예정입니다 전주 오전10시부터 저녁식사때까지 	 전주  당일치기  여행  일정 부탁해요~ 안녕하세요 겨울 전주여행 을 갑니다 처음이라 궁금한점 좀 알려주세요 토요일 서울에서 아침7시쯤 출발하면 전주10시정도 도착해서 전주에서 저녁식사 8 9시정도 하고 서울로 올라올 예정입니다 전주 오전10시부터 저녁식사때까지 
전주여행	340	 전주 한옥마을 가족 여행 	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=277716732&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 안녕하세요 전주여행 플래너 전주달봉이입니다 달봉이의5882전주맛집 전주여행 전주정보 전주관광 일단 전주여행 관광지는 제 네임카드 타고오시면 완벽하게 정리되어있구요 숙박관련은 풍남관광호텔 추천드리구요 카톡 	 전주 한옥마을 가족 여행   안녕하세요 전주여행 플래너 전주달봉이입니다 달봉이의5882전주맛집 전주여행 전주정보 전주관광 일단 전주여행 관광지는 제 네임카드 타고오시면 완벽하게 정리되어있구요 숙박관련은 풍남관광호텔 추천드리구요 카톡 
전주여행	341	2박3일 뚜벅이  여행   전주 ?여수? 어디가 더 좋나용	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=901&docId=418875123&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 그리고 뚜벅이 여행 입니다 여수가 2박3일 여행 하시기에는 전주 보다 나으실거 같습니다 포장마차와 함께 운치있게 밤바다를 즐기시는것도 좋고 여수교동시장들러 갓잡아올리 싱싱한 	2박3일 뚜벅이  여행   전주 ?여수? 어디가 더 좋나용  그리고 뚜벅이 여행 입니다 여수가 2박3일 여행 하시기에는 전주 보다 나으실거 같습니다 포장마차와 함께 운치있게 밤바다를 즐기시는것도 좋고 여수교동시장들러 갓잡아올리 싱싱한 
전주여행	342	 전주 여행  코스좀 짜주세요!	https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121305&docId=295728322&qb=7KCE7KO87Jes7ZaJ&enc=utf8	 좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행 정보는 네임카드 타고오세요 유튜브 달봉티비 최신곡모음듣기 구독부탁드립니다 	 전주 여행  코스좀 짜주세요!  좀더 궁금사항있으시면 네임카드 블로그 질문게시판에 남겨주세요 전주한옥마을 전주맛집 전주여행 전주숙박할인 전주한옥마을숙박 전주여행 정보는 네임카드 타고오세요 유튜브 달봉티비 최신곡모음듣기 구독부탁드립니다 
전주여행	343	 전주여행 질문!(전주분들 부탁드려요)	https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90110&docId=213023028&qb=7KCE7KO87Jes7ZaJ&enc=utf8	15년 1월1일 신정연휴때 가족들과함께 전주여행 가보려하는데요 코스는 한옥마을이랑 오목대 남부시장정도로 정해뒀는데 신정연휴라 쉬는 가게들이 많을까요 가는김에 다 구경하고 오면 좋을텐데 가게마다 다르겠지만 	 전주여행 질문!(전주분들 부탁드려요) 15년 1월1일 신정연휴때 가족들과함께 전주여행 가보려하는데요 코스는 한옥마을이랑 오목대 남부시장정도로 정해뒀는데 신정연휴라 쉬는 가게들이 많을까요 가는김에 다 구경하고 오면 좋을텐데 가게마다 다르겠지만 
